"Linear","GP","SingleCue","EqualWeighting","p"
-0.700881774853013,-0.700716204451409,-0.69900272823471,-0.69784323723247,2
-0.588467133587482,-0.700716204451409,-0.00969273753469699,-0.322896831827821,2
-0.717643084500134,-0.695432824459936,-0.865723742087812,-1.12558895567228,2
-0.628033824688855,-0.655255298990069,-0.6247295179755,-0.701366141393223,2
-1.39435047627721,-1.32466148904294,-1.15360025761837,-2.00125795862718,2
-0.865669935064194,-0.863799356881286,-2.42881782664494,-1.1729221549094,2
-0.684014436266941,-0.678316445872864,-0.671005406191684,-0.403218598431677,2
-0.689766075306846,-0.692560863347105,-0.766173949317841,-0.516504304986383,2
-0.705551647485748,-0.709679043901936,-0.927456469646279,-0.48668276440506,2
-0.407969792011303,-0.42649980783642,-0.409180836170009,-0.771713879326905,2
-1.08908408058492,-1.0838242831191,-0.996560072593782,-0.865177171538362,2
-1.28504508031363,-1.2783935406913,-1.13591376001693,-0.655313812564887,2
-0.595868139032745,-0.599569638604384,-0.716039383074079,-0.676386096892092,2
-1.9366492457134,-1.93048476258179,-1.68148368348157,-0.774928044161766,2
-0.959583566240395,-0.95808069538381,-0.860270449886516,-0.722807519452892,2
-0.265996017965087,-0.271375131310897,-0.316431513619371,-0.58361310834464,2
-0.792886417923843,-0.796043815987951,-0.786473929083367,-0.817250276171755,2
-0.509713076970594,-0.512001894729847,-0.552521963486969,-0.764703671146161,2
-0.626198363340334,-0.627685630301449,-0.597977549422221,-0.625382856472709,2
-0.28531073438299,-0.285481858594954,-0.33117368347984,-0.885444504872994,2
-0.230717207417033,-0.231260971300159,-0.306051260559499,-0.697630648610261,2
-0.861702520821709,-0.871001466036303,-0.836728573058679,-0.707690892244947,2
-0.27678712754119,-0.276149977713554,-0.331261788479051,-0.646835535796107,2
-0.839767038086554,-0.836970254203083,-0.789403995555479,-0.634866409866271,2
-0.509777984614278,-0.506503338272899,-0.53591968547578,-0.641567377525458,2
-0.626315301257166,-0.620391523545375,-0.636227665907261,-0.708706567244127,2
-0.81345673292208,-0.814120680756671,-0.786413242691153,-0.667567899981332,2
-0.589273480423129,-0.591159818950009,-0.606610603454985,-0.661175894184531,2
-0.512672350936217,-0.513587213670643,-0.538023145525352,-0.654344535661064,2
-0.27539784335141,-0.276595726711326,-0.332707641868769,-0.588325506076259,2
-0.379404507400556,-0.387778985201121,-0.404951389403968,-0.801501629880533,2
-0.904554275096566,-0.915741011244657,-0.855038967855384,-0.806328212055946,2
-0.49161306353302,-0.488535862813952,-0.52360594877475,-0.603349009609164,2
-0.414916767499292,-0.411511291637624,-0.461433000250865,-0.811526326171609,2
-0.427544369307897,-0.422810040509405,-0.470929385397281,-0.754995102364513,2
-1.00254289593021,-1.00444593042975,-0.954169527367709,-0.698507753647007,2
-0.288942033094507,-0.289539860123639,-0.33720893137525,-0.69690816250302,2
-0.975806578568474,-0.972867345325644,-0.920730117706926,-0.732217802355723,2
-1.14150605179191,-1.13540769620569,-1.05639214278554,-0.942250109333234,2
-0.351133354992443,-0.344040272898622,-0.400547570036491,-0.770072199779697,2
-0.305973842147683,-0.304781643091746,-0.357622185663843,-0.613462191196146,2
-0.41685580984539,-0.414123623939501,-0.458835758460315,-0.626460164399595,2
-0.437797972197634,-0.433914397432353,-0.476951973364271,-0.64330590776575,2
-0.551615258982017,-0.551942302609518,-0.57887140906265,-0.575622233957195,2
-1.17745720411698,-1.18415745732084,-1.07700155871727,-0.921526064678467,2
-0.625503698042883,-0.62549118536267,-0.638198676424762,-0.859073224196188,2
-0.325905582894091,-0.321567486237089,-0.374905665933095,-0.490607617502594,2
-0.245175761930801,-0.244859018967578,-0.299017965687396,-0.639242039369963,2
-0.286277998474543,-0.28385229311266,-0.337229377502726,-0.812868988486514,2
-0.706813994798482,-0.708087966121138,-0.696596105339933,-0.677496772426509,2
-0.473002803197346,-0.469103498453276,-0.509003938603778,-0.609237781076338,2
-0.581929670658485,-0.579923719425544,-0.608433546537332,-0.63078231463119,2
-1.02467029746812,-1.02046022195706,-0.960577789704426,-0.669976400633846,2
-0.616235038216925,-0.620788342458718,-0.630319790393792,-0.539568837455506,2
-0.511121563315388,-0.511433661445896,-0.53490139445844,-0.64293705184472,2
-1.17062637747212,-1.16526079544287,-1.07482833932122,-0.694181146178372,2
-0.252541181638677,-0.251336542157024,-0.306611829658848,-0.618139594575872,2
-0.376583843480776,-0.373567576120675,-0.425162415172735,-0.627342734141482,2
-0.561979984206802,-0.557868839862069,-0.581051124552443,-0.56149327929754,2
-0.456260133578905,-0.460444580593453,-0.491461469817737,-0.712000440142139,2
-0.886960562756117,-0.884741964421717,-0.849888182486902,-0.663386691396704,2
-0.879486468783255,-0.876848188879196,-0.844121670417421,-0.740134991931225,2
-0.950465776939609,-0.961786746528272,-0.900426803478771,-0.706079129990995,2
-0.739219017192956,-0.727108756777786,-0.731167383844862,-0.642477432472762,2
-0.687736832768902,-0.689095447103716,-0.689310078140907,-0.795208279426162,2
-0.538201403750353,-0.537748875578176,-0.561319431580931,-0.609759452460495,2
-0.311162000991276,-0.307000858490969,-0.363793579422179,-0.726766753659754,2
-1.20106202794782,-1.21308463242174,-1.10256936342704,-0.730265023135312,2
-1.09641240682695,-1.09304260306357,-1.02096178168119,-0.713178722691303,2
-0.388737002010147,-0.387603314308929,-0.43506007651026,-0.688903545565118,2
-0.769017609088178,-0.775933673983658,-0.757000449967441,-0.65385645181548,2
-1.67648572034772,-1.67095621457404,-1.46564086391161,-0.78135426987455,2
-0.515243984976042,-0.50939535531691,-0.543364310931827,-0.7168460061376,2
-0.763669092123017,-0.76682773530368,-0.747975529847771,-0.631737839564642,2
-0.282229738094709,-0.280968872265653,-0.334472354769737,-0.607522607416635,2
-0.247862698061437,-0.246191772442726,-0.304341462506999,-0.596242926752042,2
-0.807834330673954,-0.818425548828242,-0.783054163852937,-0.672716499132432,2
-0.393601312434716,-0.394000061784964,-0.436357238692277,-0.673088441113457,2
