,Var1,participant_n,trial_n,ImageLeft,ImageRight,RewardLeft,RewardRight,MaxReward,MinReward,TotalReward,MaxPerformance,MinPerformance,responseKey,RT,response,PCorrectChoice,leftChoice,rightChoice,CumSum,CumPCorrect,SimChoice,SimReward,RandomPerformance,PCorrectChoiceSim,CumSum_sim,CumPCorrect_sim,loadings_left1,loadings_left2,loadings_left3,loadings_left4,loadings_left5,loadings_left6,loadings_left7,loadings_left8,loadings_left9,loadings_left10,loadings_left11,loadings_left12,loadings_left13,loadings_left14,loadings_right1,loadings_right2,loadings_right3,loadings_right4,loadings_right5,loadings_right6,loadings_right7,loadings_right8,loadings_right9,loadings_right10,loadings_right11,loadings_right12,loadings_right13,loadings_right14
2882,2882,participant_20,33,stimuli/hot-water_bottle.png,stimuli/polo_shirt.png,11,4,11,4,1564,2148,1133,left,333,correct,1,1,0,15,0.454545454545455,1,4,1566,0,12,0.363636363636364,0.26207447052002,0.301493018865585,0.0840306803584099,0.21485523879528,0.547168552875519,0.0933896377682686,0.214788571000099,0.84932678937912,0.625812768936157,0.0926765128970146,0.05692508071661,1.00429940223694,1.33367466926575,0.591892659664154,0.0370491668581963,0.0652511194348335,0.35107558965683,1.93935060501099,0.0560707040131092,0.490857899188995,0.267833590507507,0.0612772814929485,0.0299815218895674,0.00962824653834105,0.00272949156351387,0.00176744710188359,0.016043309122324,0.0187206380069256
2883,2883,participant_20,34,stimuli/pliers.png,stimuli/chainsaw.png,87,59,87,59,1623,2235,1192,right,1527,incorrect,0,0,1,15,0.441176470588235,1,59,1625,0,12,0.352941176470588,2.16795325279236,0.029826957732439,0.044186782091856,0.00552829215303063,0.00622419454157352,0.0145422788336873,0.0165538508445025,0.0920111984014511,0.00755814835429192,0.0385654084384441,0.00981387868523598,0.00554685574024916,0.049418430775404,0.0267089996486902,1.68115592002869,0.00410852581262589,0.0135209960862994,0.00591662991791964,0.00261572748422623,0.0186246186494827,0.160365417599678,0.786794066429138,0.0103063210844994,0.256950855255127,0.130590677261353,0.00686756847426295,0.0203569978475571,0.0123766958713532
2884,2884,participant_20,35,stimuli/machete.png,stimuli/roll.png,46,1,46,1,1669,2281,1193,left,439,correct,1,1,0,16,0.457142857142857,0,46,1671,1,13,0.371428571428571,1.48907208442688,0.0999204963445663,0.475557506084442,0.267725497484207,0.00947443209588528,0.022449990734458,1.11305058002472,0.0440126359462738,0.0149163752794266,0.0106207486242056,0.0861960053443909,0.0168054886162281,0.0367477871477604,0.00728098396211863,0.00645391037687659,2.13052558898926,0.0977195054292679,0.0140392621979117,0.00885245576500893,0.00460265949368477,0.0206410828977823,0.0118823135271668,0.250218868255615,0.00830836873501539,0.0218679625540972,0.0308192409574985,0.0083394069224596,0.00654367916285992
2885,2885,participant_20,36,stimuli/altar.png,stimuli/bamboo.png,25,2,25,2,1694,2306,1195,left,559,correct,1,1,0,17,0.472222222222222,0,25,1696,1,14,0.388888888888889,0.74822598695755,0.0909551680088043,0.0303438622504473,0.0799071490764618,1.23788464069366,0.28413337469101,0.0797402411699295,0.0870771259069443,0.576444149017334,0.144311606884003,0.618532836437225,0.00829834677278996,0.00487462244927883,0.140775993466377,0.31869626045227,0.592801332473755,0.402709394693375,0.102706745266914,0.248883992433548,0.0996228754520416,1.36603093147278,0.0322935879230499,0.0413084477186203,0.0112469820305705,1.37117791175842,0.00989403761923313,0.0177802629768848,0.00583598343655467
2886,2886,participant_20,37,stimuli/tab.png,stimuli/exerciser.png,84,54,84,54,1748,2390,1249,right,882,incorrect,0,0,1,17,0.459459459459459,1,54,1750,0,14,0.378378378378378,1.64466512203217,0.47127166390419,0.00803231354802847,0.0104091754183173,0.0462843254208565,0.390091598033905,0.0718799903988838,0.0271920021623373,0.360831171274185,0.309733986854553,0.0777064636349678,0.0207406431436539,0.00658149085938931,0.0207993723452091,1.34911572933197,0.0794197767972946,0.127780020236969,1.02212059497833,0.00721819745376706,0.0803862810134888,0.0351352207362652,0.771992623806,0.0181459728628397,0.318887799978256,0.00363602465949953,0.071443222463131,0.0425742007791996,0.00742428516969085
2887,2887,participant_20,38,stimuli/screwdriver.png,stimuli/balloon.png,72,7,72,7,1820,2462,1256,left,586,correct,1,1,0,18,0.473684210526316,0,72,1822,1,15,0.394736842105263,2.06100296974182,0.0213731080293655,0.00424599973484874,0.0339562818408012,0.020089203491807,0.121578834950924,0.0567249283194542,0.105965003371239,0.0136171830818057,0.0505076684057713,0.0144877005368471,0.0384689755737782,0.010237080976367,0.02348199672997,0.138835325837135,0.421899646520615,0.03005126491189,0.152545958757401,0.0832118093967438,1.82176077365875,0.469624906778336,0.457164436578751,0.420349091291428,0.00674212630838156,0.0119313830509782,0.0194950364530087,0.021581657230854,0.125625103712082
2888,2888,participant_20,39,stimuli/bear.png,stimuli/pocketknife.png,0,69,69,0,1820,2531,1256,left,775,incorrect,0,1,0,18,0.461538461538462,0,0,1822,0,15,0.384615384615385,0.0205758772790432,0.000611040100920945,2.26236271858215,0.0325899384915829,0.0154048325493932,0.0122907543554902,0.227916523814201,0.0319650359451771,0.0120590655133128,0.0125386193394661,0.115650102496147,0.00941125769168139,0.021034512668848,0.000182996154762805,2.04683256149292,0.170181199908257,0.0137760732322931,0.228835329413414,0.0480105876922607,0.301022350788116,0.0409851558506489,0.015044410713017,0.0701021999120712,0.0594998560845852,0.451186507940292,0.0139873130246997,0.0284494869410992,0.0105492463335395
2889,2889,participant_20,40,stimuli/brooch.png,stimuli/throne.png,26,28,28,26,1848,2559,1282,right,3787,correct,1,0,1,19,0.475,1,28,1850,1,16,0.4,0.417868196964264,0.221326932311058,0.0657331123948097,1.45643377304077,0.367668062448502,0.65095329284668,0.387116968631744,0.0147888846695423,1.14751183986664,0.00136938272044063,0.0582769066095352,0.00692527834326029,0.0764183104038239,0.0386971458792686,0.68257600069046,0.0565730072557926,0.0496004819869995,0.3375443816185,0.933933675289154,0.416591137647629,0.00854517705738544,0.654432058334351,1.00473260879517,0.0149556081742048,0.28564777970314,0.00910749100148678,0.0667592585086823,0.094543494284153
2890,2890,participant_20,41,stimuli/guillotine.png,stimuli/coat_rack.png,56,61,61,56,1909,2620,1338,right,1299,correct,1,0,1,20,0.48780487804878,0,56,1906,0,16,0.390243902439024,1.52048778533936,0.0121378181502223,0.0196341127157211,0.047928012907505,0.277253985404968,0.00971883907914162,0.00919370725750923,0.0226985868066549,0.0745647698640823,0.0366562716662884,0.608884572982788,0.0325086563825607,0.0268369968980551,0.00992927607148886,1.36206722259521,0.0158480890095234,0.0168087929487228,0.392275929450989,1.0892151594162,0.0380046404898167,0.0143480757251382,0.0138136204332113,0.752336859703064,0.0236091278493404,0.0454761423170567,0.0151615692302585,0.010139586403966,0.071831651031971
2891,2891,participant_20,42,stimuli/projector.png,stimuli/organ.png,51,36,51,36,1960,2671,1374,left,1248,correct,1,1,0,21,0.5,1,36,1942,0,16,0.380952380952381,1.08079874515533,0.00325280148535967,0.00131400488317013,0.00264694029465318,0.416594713926315,0.155516117811203,0.00799062009900808,0.0890110954642296,0.242047503590584,1.82143843173981,0.0134762702509761,0.0813024938106537,0.00687536364421248,0.025167178362608,0.982539832592011,0.00662612449377775,0.000206843105843291,0.0368975885212421,0.634937524795532,0.207119882106781,0.0190543234348297,0.152942031621933,0.667932987213135,0.513241171836853,1.06184601783752,0.00077952811261639,0.00590745685622096,0.0313767157495022
2892,2892,participant_20,43,stimuli/cigar.png,stimuli/towel.png,13,14,14,13,1973,2685,1387,left,976,incorrect,0,1,0,21,0.488372093023256,0,13,1955,0,16,0.372093023255814,0.653680801391602,0.340097427368164,0.0142747759819031,0.408829033374786,0.0218416005373001,0.154546529054642,0.154708817601204,0.00347769143991172,0.00491788983345032,0.0231643170118332,0.724128246307373,0.0461008958518505,0.00461639510467649,0.504064917564392,0.427292853593826,0.354766458272934,0.0111508434638381,1.05133175849915,1.28605794906616,0.861189365386963,0.18551330268383,0.0466468222439289,0.0447503253817558,0.00982548110187054,0.00809978414326906,0.470132112503052,0.00298090605065227,0.0178269799798727
2893,2893,participant_20,44,stimuli/tugboat.png,stimuli/boulder.png,28,11,28,11,1984,2713,1398,right,657,incorrect,0,0,1,21,0.477272727272727,1,11,1966,0,16,0.363636363636364,0.548192799091339,0.00658995611593127,0.0256380550563335,0.00321256229653954,0.0124274026602507,0.0158094987273216,0.0421343483030796,1.76688671112061,0.0211457535624504,0.242743611335754,0.0368143282830715,0.00878947507590055,1.63948965072632,0.00479782605543733,0.33259180188179,0.144762650132179,0.457877367734909,0.0158418584614992,0.0387273170053959,0.0385790951550007,0.947493493556976,0.505766332149506,0.706897974014282,0.0248913522809744,1.06526708602905,0.0109093114733696,0.152510657906532,0.00519436411559582
2894,2894,participant_20,45,stimuli/crystal1.png,stimuli/camper.png,46,34,46,34,2030,2759,1432,left,818,correct,1,1,0,22,0.488888888888889,0,46,2012,1,17,0.377777777777778,0.535402357578278,0.389616847038269,0.0699187889695168,0.0747876018285751,0.27766090631485,0.109240286052227,0.690529704093933,0.0213361717760563,0.549361050128937,0.0246752388775349,0.529447734355927,0.349378049373627,0.520242094993591,0.395179510116577,0.699868559837341,0.0223787631839514,0.0176240801811218,0.0709940269589424,0.577634036540985,0.0211554821580648,0.0251001995056868,1.90432035923004,0.0649365708231926,0.646796584129334,0.02238461188972,0.0915558114647865,0.0772645324468613,0.0165963936597109
2895,2895,participant_20,46,stimuli/duct_tape.png,stimuli/lego.png,38,20,38,20,2050,2797,1452,right,640,incorrect,0,0,1,22,0.478260869565217,0,38,2050,1,18,0.391304347826087,1.17771506309509,0.00893235672265291,0.0451400279998779,0.684224605560303,0.576550602912903,0.250821590423584,0.014444200322032,0.0187507178634405,0.0145791051909328,0.108594328165054,0.0714071169495583,0.0176273323595524,0.0099251652136445,0.0361267849802971,0.38423952460289,0.331163138151169,0.00594386691227555,0.0116191916167736,0.251802235841751,1.96997320652008,0.0613363645970821,0.223732754588127,0.0299263000488281,0.292821317911148,0.357051253318787,0.0174158923327923,0.00805337447673082,0.00542257679626346
2896,2896,participant_20,47,stimuli/turnstile.png,stimuli/camcorder.png,84,56,84,56,2106,2881,1508,right,803,incorrect,0,0,1,22,0.468085106382979,0,84,2134,1,19,0.404255319148936,1.71871864795685,0.0120389880612493,0.00777054019272327,0.00110867293551564,0.472896814346314,0.00964359007775784,0.00864631496369839,0.658526718616486,0.0330168940126896,0.459548592567444,0.00938337575644255,0.00261609558947384,0.025753928348422,0.0158348400145769,1.13133251667023,0.00252482644282281,0.179011538624764,0.543101668357849,0.00617901561781764,0.0227486956864595,0.0068183783441782,0.32832407951355,0.120513416826725,1.72938311100006,0.0115552181378007,0.00544474832713604,0.0566496662795544,0.0328252017498016
2897,2897,participant_20,48,stimuli/cocktail.png,stimuli/nutcracker.png,8,83,83,8,2114,2964,1516,left,395,incorrect,0,1,0,22,0.458333333333333,0,8,2142,0,19,0.395833333333333,0.243411734700203,1.50648319721222,0.0113846696913242,0.438171476125717,0.0573954284191132,0.114663474261761,0.00708231516182423,0.0240270476788282,0.607211112976074,0.0107529358938336,0.0114752957597375,0.191599547863007,0.255055725574493,1.49003159999847,2.04981732368469,0.336159139871597,0.0326494723558426,0.0327463373541832,0.0043237553909421,0.0320953764021397,0.0109366839751601,0.0236378572881222,0.017890676856041,0.0125569859519601,0.00351836369372904,0.0158284269273281,0.0177958067506552,0.00160090054851025
2898,2898,participant_20,49,stimuli/chisel.png,stimuli/stirrup.png,85,79,85,79,2193,3049,1595,right,1118,incorrect,0,0,1,22,0.448979591836735,0,85,2227,1,20,0.408163265306122,2.21426153182983,0.0158269070088863,0.00560827041044831,0.0103409793227911,0.00191127276048064,0.0256248898804188,0.0472524128854275,0.0163050312548876,0.00265879067592323,3.46512752003036E-05,0.516193509101868,0.00969401188194752,0.0190509259700775,0.00746127823367715,1.71232569217682,0.0382543429732323,0.179022908210754,0.560067355632782,0.031108807772398,0.00847123190760613,0.0664686039090157,0.456695884466171,0.0605293661355972,0.0160404220223427,0.596268653869629,0.0151306036859751,0.0300232004374266,0.0134577620774508
2899,2899,participant_20,50,stimuli/helmet.png,stimuli/eyedropper.png,41,54,54,41,2234,3103,1636,left,238,incorrect,0,1,0,22,0.44,1,54,2281,1,21,0.42,0.831412255764008,0.00257467734627426,0.00144370808266103,0.773874461650848,0.0693474784493446,0.537243902683258,0.0017951064510271,1.16791963577271,0.578299760818481,0.0186072941869497,0.0179277956485748,0.207768559455872,0.0568014085292816,0.00593248521909118,1.65568673610687,0.217558979988098,0.0299026761204004,0.228826224803925,0.031127855181694,0.6242915391922,0.147027686238289,0.0101264594122767,0.0414150133728981,0.0164651162922382,0.117039807140827,0.0267737973481417,0.0351234115660191,0.0331075340509415
2900,2900,participant_20,51,stimuli/jeans.png,stimuli/tape_recorder.png,18,59,59,18,2252,3162,1654,left,1075,incorrect,0,1,0,22,0.431372549019608,1,59,2340,1,22,0.431372549019608,0.295359671115875,0.0146023212000728,0.0677533149719238,2.13572287559509,0.574852705001831,0.0272065289318562,0.0369918122887611,0.207651302218437,0.0147170433774591,0.0579090900719166,0.0110002718865871,0.0238039828836918,0.0216672737151384,0.020087668672204,1.15703999996185,0.00235787709243596,0.00361778028309345,0.106402292847633,0.365098178386688,0.220648750662804,0.0149038461968303,0.0329830907285213,0.256634473800659,1.82609879970551,0.0129876099526882,0.00103616586420685,0.0207284595817327,0.0040871873497963
2901,2901,participant_20,52,stimuli/lingerie.png,stimuli/seaweed.png,0,2,2,0,2254,3164,1654,right,1269,correct,1,0,1,23,0.442307692307692,0,0,2340,0,22,0.423076923076923,0.00696901511400938,0.0720608904957771,0.302567631006241,2.0979642868042,0.343111157417297,0.0216622874140739,0.0143892886117101,0.00250633154064417,0.0571844428777695,0.00266474834643304,0.0253725685179234,0.0145483184605837,0.0223427452147007,0.0239002965390682,0.0894155353307724,0.684162259101868,0.594346046447754,0.0834696441888809,0.0479499772191048,0.518954992294312,1.28269553184509,0.0221424978226423,0.161762043833733,0.0203164834529161,0.0890150889754295,0.00284879864193499,0.639124929904938,0.0224241316318512
2902,2902,participant_20,53,stimuli/slide.png,stimuli/crystal_ball.png,33,23,33,23,2287,3197,1677,left,1210,correct,1,1,0,24,0.452830188679245,1,23,2363,0,22,0.415094339622642,0.85580587387085,0.011526295915246,0.146756961941719,0.0531357862055302,0.435266673564911,0.601703464984894,0.933774769306183,1.00300323963165,0.0481239594519138,0.0133392792195082,0.15256279706955,0.0328119024634361,0.0563685707747936,0.0141941597685218,0.227904975414276,0.376670807600021,0.0100668501108885,0.0115898884832859,0.29994860291481,0.895574867725372,0.867845296859741,0.00866861827671528,0.297695577144623,0.018513236194849,0.0273264274001122,0.236715823411942,0.34742859005928,0.0212851073592901
2903,2903,participant_20,54,stimuli/rubber_band.png,stimuli/hubcap.png,36,79,79,36,2366,3276,1713,right,694,correct,1,0,1,25,0.462962962962963,1,79,2442,1,23,0.425925925925926,0.772562384605408,0.0747740566730499,0.0144675197079778,0.169158563017845,0.239937990903854,0.379698187112808,0.518843948841095,0.00461835321038961,0.637913048267365,0.00833470467478037,0.198169529438019,0.267632335424423,0.064942479133606,0.00207779416814446,1.48292660713196,0.21272200345993,0.00102388672530651,0.0111990524455905,0.0131257772445679,0.00698124524205923,0.0481995530426502,1.02934730052948,1.24416100978851,0.256365954875946,0.014230321161449,0.0429978892207146,0.011712777428329,0.0129783805459738
2904,2904,participant_20,55,stimuli/ramp.png,stimuli/mud.png,45,14,45,14,2411,3321,1727,left,1249,correct,1,1,0,26,0.472727272727273,1,14,2456,0,23,0.418181818181818,1.06075382232666,0.000834528298582882,0.0129838082939386,0.0479990132153034,0.880131363868713,0.00377257424406707,0.209957614541054,0.913673400878906,0.0199071932584047,0.0385275110602379,0.0694321915507317,0.0777271389961243,0.0339010991156101,0.00671682972460985,0.184229239821434,0.262378185987473,0.316746145486832,0.0164162572473288,0.27191698551178,0.0200736634433269,0.702505946159363,0.262448668479919,0.0109480526298285,0.00620870385318995,0.779255867004395,0.256235510110855,0.650095164775848,0.0134279876947403
2905,2905,participant_20,56,stimuli/roller.png,stimuli/screw.png,61,79,79,61,2490,3400,1788,right,689,correct,1,0,1,27,0.482142857142857,0,61,2517,0,23,0.410714285714286,1.49442160129547,0.15664179623127,0.246775329113007,0.0111901648342609,0.20261937379837,0.0169502422213554,0.896929800510407,0.516568601131439,0.257435470819473,0.0324408635497093,0.461392611265183,0.0246348455548286,0.000988503335975111,0.0501754470169544,2.02073383331299,0.0169617515057325,0.0234706699848175,0.0125546520575881,0.0301739033311605,0.0507624819874764,0.0171330608427525,0.00866662990301847,0.00902065262198448,0.0105474023148417,0.486259400844574,0.0182151272892952,0.0207056514918804,0.014570314437151
2906,2906,participant_20,57,stimuli/puppet.png,stimuli/flashlight.png,13,72,72,13,2503,3472,1801,left,1033,incorrect,0,1,0,27,0.473684210526316,1,72,2589,1,24,0.421052631578947,0.213748097419739,0.00602665217593312,0.46914729475975,1.09824049472809,0.305617123842239,0.782241582870483,0.00535121513530612,0.0335791520774364,0.243498370051384,0.0165505614131689,0.124564528465271,0.00529906805604696,0.0232944469898939,0.0103652020916343,1.72318422794342,0.0105253234505653,0.00243436545133591,0.256453394889832,0.011457952670753,0.0120312254875898,0.00423617660999298,0.328381180763245,0.132094040513039,0.78780722618103,0.00689381174743176,0.114606305956841,0.0130600510165095,0.0318631157279015
2907,2907,participant_20,58,stimuli/tank2.png,stimuli/buckle.png,50,97,97,50,2553,3569,1851,left,1392,incorrect,0,1,0,27,0.46551724137931,0,50,2639,0,24,0.413793103448276,1.34660625457764,0.0563600920140743,0.00266345078125596,0.00883178692311049,0.0295558851212263,0.367080181837082,0.103795528411865,0.223026186227798,0.00546968635171652,0.372032672166824,0.0380300283432007,0.124514982104301,0.187174037098885,0.549715995788574,1.80783677101135,0.0306293498724699,0.00280443183146417,0.673872530460358,0.348230510950088,0.0128910690546036,0.00897244084626436,0.0161044374108315,0.280737549066544,0.28707754611969,0.00697824405506253,0.0171435903757811,0.016860730946064,0.0815859436988831
2908,2908,participant_20,59,stimuli/stiletto.png,stimuli/marble.png,34,32,34,32,2585,3603,1883,right,588,incorrect,0,0,1,27,0.457627118644068,1,32,2671,0,24,0.406779661016949,0.853103399276733,0.102753289043903,0.0550800859928131,1.36213755607605,0.539963483810425,0.222508937120438,0.00786089338362217,0.0353891588747501,0.349922299385071,0.125667199492455,0.0272134747356176,0.00877617672085762,0.0160565208643675,0.232069924473763,0.67132842540741,0.345436930656433,0.00797371566295624,0.0138565422967076,0.00864300131797791,1.27475833892822,0.330947428941727,0.13204587996006,1.2903825044632,0.131004214286804,0.033290408551693,0.320058971643448,0.215183913707733,0.0266864225268364
2909,2909,participant_20,60,stimuli/target.png,stimuli/napkin_ring.png,32,40,40,32,2617,3643,1915,left,465,incorrect,0,1,0,27,0.45,1,40,2711,1,25,0.416666666666667,0.838969767093658,0.107264444231987,0.213054433465004,0.172986924648285,0.00268458481878042,1.04866778850555,0.313893646001816,0.750752449035645,0.917657732963562,0.284628242254257,0.468562215566635,0.0461864992976189,0.0663619339466095,0.0143927959725261,0.869388103485107,0.731312274932861,0.0248836409300566,0.517052412033081,0.447951346635819,0.569017112255096,0.0379903055727482,0.0343916118144989,1.28515136241913,0.0422872342169285,0.727924704551697,0.212097108364105,0.045481339097023,0.00945731997489929
2910,2910,participant_20,61,stimuli/trowel.png,stimuli/latch.png,61,81,81,61,2698,3724,1976,right,534,correct,1,0,1,28,0.459016393442623,1,81,2792,1,26,0.426229508196721,1.79738962650299,0.454022407531738,0.0351756811141968,0.00105145398993045,0.0992977619171143,0.00661289179697633,0.311556696891785,0.00189208844676614,0.00460858317092061,0.00284708430990577,0.340212792158127,0.011797240935266,0.000752951891627163,0.0168002173304558,1.92406570911407,0.00192074058577418,0.0262494683265686,0.0266227852553129,0.747453093528748,0.00408342573791742,0.0131849898025393,0.06817277520895,0.0182906929403543,0.11387275904417,0.192731842398644,0.00639380887150764,0.0756849944591522,0.00262302532792091
2911,2911,participant_20,62,stimuli/lens.png,stimuli/banjo.png,53,45,53,45,2743,3777,2021,right,751,incorrect,0,0,1,28,0.451612903225806,1,45,2837,0,26,0.419354838709677,1.22329366207123,0.129652187228203,0.0405664443969727,0.187486231327057,0.0165325459092855,0.193812593817711,0.0523572266101837,0.00447482708841562,0.82484370470047,0.64263528585434,0.0119380010291934,1.03081333637238,0.0339668318629265,0.0899576470255852,1.35256505012512,0.0209461357444525,0.00278416206128895,0.235300540924072,0.025911433622241,0.513035833835602,0.0205176286399364,0.282471925020218,1.06534087657928,0.170600891113281,0.0229501817375422,0.000935583026148379,0.025569474324584,0.00944751128554344
2912,2912,participant_20,63,stimuli/fuse.png,stimuli/fishnet_stockings.png,70,9,70,9,2813,3847,2030,left,426,correct,1,1,0,29,0.46031746031746,0,70,2907,1,27,0.428571428571429,1.43072533607483,0.0610833875834942,0.00301834126003087,0.0872784778475761,0.0616236813366413,0.894040048122406,0.00500706909224391,0.0144861340522766,0.00676931021735072,0.378480851650238,0.00252775778062642,0.0906479060649872,0.00832061097025871,0.0868331491947174,0.274531096220016,0.0733461230993271,0.378706693649292,1.81353902816772,0.263035982847214,0.269290119409561,0.0353964082896709,0.00571888731792569,0.00199078512378037,0.00151112023741007,0.0224499590694904,0.0200849734246731,0.0247086100280285,0.0124295400455594
2913,2913,participant_20,64,stimuli/coal.png,stimuli/motherboard.png,23,52,52,23,2865,3899,2053,right,959,correct,1,0,1,30,0.46875,0,23,2930,0,27,0.421875,0.689411818981171,0.713681638240814,0.00446541886776686,0.0223358944058418,0.0805182531476021,0.0369383282959461,0.56033581495285,0.107785880565643,0.149031892418861,0.032888438552618,0.727030873298645,0.123150855302811,0.0351140201091766,0.0230905469506979,1.0536413192749,5.74524456169456E-05,0.0144200418144465,0.0115354144945741,0.0754346773028374,0.106510497629642,0.00447740592062473,0.0969458967447281,0.00224688136950135,1.7434629201889,0.00901851803064346,0.00491628842428327,0.00862077996134758,0.0024080581497401
2914,2914,participant_20,65,stimuli/bowtie.png,stimuli/cement_mixer.png,22,51,51,22,2887,3950,2075,left,772,incorrect,0,1,0,30,0.461538461538462,1,51,2981,1,28,0.430769230769231,0.260946154594421,0.0106362504884601,0.241422742605209,1.77680313587189,0.26059964299202,1.1293820142746,0.00590689666569233,0.05118777602911,0.330206125974655,0.0818309411406517,0.0118144098669291,0.0270096585154533,0.00816463120281696,0.118966102600098,1.17184495925903,0.0788166970014572,0.0290908999741077,0.0193865615874529,0.046810407191515,0.00379833369515836,0.0338687486946583,1.02033698558807,0.10166048258543,0.204110577702522,0.859939217567444,0.281083881855011,0.00181802886072546,0.0504126958549023
2915,2915,participant_20,66,stimuli/tuning_fork.png,stimuli/squirt_gun.png,80,18,80,18,2905,4030,2093,right,505,incorrect,0,0,1,30,0.454545454545455,0,80,3061,1,29,0.439393939393939,2.01072311401367,0.0657982677221298,0.0479804575443268,0.0436749011278152,0.0447039715945721,0.10618582367897,0.0553575828671455,0.0161635614931583,0.202422425150871,0.0166245382279158,0.0566244274377823,0.00510499626398087,0.00309500237926841,0.0334535427391529,0.75904643535614,0.0190465413033962,0.514785706996918,0.978193759918213,0.0135970944538713,0.329559981822968,0.172729268670082,0.567603290081024,0.00601608352735639,0.0190091598778963,0.0147636169567704,0.557220160961151,0.674169361591339,0.0956897437572479
2916,2916,participant_20,67,stimuli/magnifier.png,stimuli/soldering_iron.png,72,67,72,67,2977,4102,2160,left,509,correct,1,1,0,31,0.462686567164179,0,72,3133,1,30,0.447761194029851,1.38069117069244,0.0183621160686016,0.00541574507951736,0.00436778180301189,0.222622618079185,0.00464481068775058,0.00827972125262022,0.279148459434509,0.490586966276169,1.19492018222809,0.000524781062267721,0.13898853957653,0.0609267726540566,0.0593221113085747,1.8514289855957,0.0229666549712419,0.0101811178028584,0.0371518507599831,0.0138395680114627,0.686915397644043,0.107797868549824,0.286295562982559,0.0152993695810437,0.294845670461655,0.0200591273605824,0.0473017878830433,0.0169621258974075,0.0198572967201471
2917,2917,participant_20,68,stimuli/sandbox.png,stimuli/wine_cooler.png,19,57,57,19,3034,4159,2179,right,687,correct,1,0,1,32,0.470588235294118,1,57,3190,1,31,0.455882352941176,0.542236864566803,0.0604385733604431,0.247251391410828,0.0573579259216785,0.921387672424316,0.505534768104553,0.467616379261017,0.611655235290527,0.081770271062851,0.0649866536259651,1.07726836204529,0.512333571910858,0.54275780916214,0.00625351257622242,1.26679301261902,1.22950172424316,0.00962674897164106,0.205114141106606,0.212509825825691,0.106547765433788,0.0374325625598431,0.0667853653430939,0.413126677274704,0.188809469342232,0.0414533093571663,0.164061903953552,0.0340100303292274,1.32866096496582
2918,2918,participant_20,69,stimuli/rake.png,stimuli/brake.png,48,88,88,48,3082,4247,2227,left,1766,incorrect,0,1,0,32,0.463768115942029,1,88,3278,1,32,0.463768115942029,1.44746065139771,0.0906995832920074,0.0262402277439833,0.106411285698414,0.0108554698526859,0.457374900579453,1.03822839260101,0.380300045013428,0.00896002911031246,0.00336275831796229,0.237583070993423,0.0236300453543663,0.0231161918491125,0.0108029851689935,1.84596192836761,0.00326153030619025,0.0125372968614101,0.037080243229866,0.0406479351222515,0.00871945451945066,0.0131039759144187,0.386186867952347,0.244952142238617,0.0506579391658306,0.364142388105392,0.00559715973213315,0.0163129027932882,0.00959062203764915
2919,2919,participant_20,70,stimuli/shaker.png,stimuli/revolving_door.png,70,47,70,47,3129,4317,2274,right,583,incorrect,0,0,1,32,0.457142857142857,1,47,3325,0,32,0.457142857142857,1.44764244556427,0.635558128356934,0.0148368319496512,0.0415632650256157,0.3634392619133,0.0343148745596409,0.0126063674688339,0.00539983436465263,0.690817654132843,0.0783729255199432,0.00365127599798143,0.0248897448182106,0.00476062530651689,1.28882455825806,1.05399823188782,0.0336598195135593,0.00267851492390037,0.0247773192822933,0.891337215900421,0.0099484808743,0.0223961733281612,0.629573702812195,0.785419642925262,0.321586579084396,0.0189407411962748,0.0205985940992832,0.0575094670057297,0.0479715652763844
2920,2920,participant_20,71,stimuli/spout.png,stimuli/coil.png,63,87,87,63,3192,4404,2337,left,651,incorrect,0,1,0,32,0.450704225352113,1,87,3412,1,33,0.464788732394366,1.40339410305023,0.373967945575714,0.373272240161896,0.00066037941724062,0.136953204870224,0.0299076568335295,0.70723032951355,0.518678069114685,0.115071766078472,0.0204982236027718,0.0565255805850029,1.10445189476013,0.597486138343811,0.951909840106964,1.78866994380951,0.170860916376114,0.0237177852541208,0.0218785833567381,0.327713578939438,0.152990862727165,0.0196037013083696,0.0826357081532478,0.658526182174683,0.13734033703804,0.0111657632514834,0.0235052593052387,0.0200217552483082,0.0528073273599148
2921,2921,participant_20,72,stimuli/moccasin.png,stimuli/fire_pit.png,23,52,52,23,3244,4456,2360,right,528,correct,1,0,1,33,0.458333333333333,1,52,3464,1,34,0.472222222222222,0.507363796234131,0.00790507066994906,0.323107689619064,1.2838237285614,0.403217285871506,0.497114032506943,0.17673023045063,0.242415681481361,0.39835113286972,0.00893634464591742,0.85440582036972,0.0331588722765446,0.0218617115169764,0.00930093508213759,1.23680138587952,0.640792489051819,0.141814008355141,0.0181083343923092,0.623337328433991,0.032094232738018,0.421377241611481,0.588909804821014,0.660170316696167,0.255062341690063,0.275665700435638,0.236031830310822,0.291154950857162,0.0369481593370438
